auc,auc_normalization_denominator,auc_normalized,baf,critical,fire_duration,initial_tree_cells,max_spread_rate,param_conifer_ratio,param_f,param_flamm_conif,param_flamm_decid,param_height,param_humidity,param_init_tree_density,param_lightning_enabled,param_rain_enabled,param_rain_intensity,param_temperature_c,param_width,param_wind_dir,param_wind_enabled,param_wind_strength,peak_fire_fraction,peak_fire_size,run_id,scenario,seed,steps_total,steps_total_or_fire_horizon,time_to_extinguish,time_to_peak,truncated_by_max_steps
29717,812702,0.03656567844056001,0.9994955100393502,True,81,9911,57,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08959741701140148,888,baseline-0044,baseline,145857092,82,82,82,59,False
30152,784368,0.03844113987312078,0.999502784407319,True,77,10056,52,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08760938743038982,881,baseline-0045,baseline,2084558133,78,78,78,57,False
30512,783244,0.03895593199564887,0.9999016909162407,True,76,10172,47,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09073928430987023,923,baseline-0046,baseline,957106589,77,77,77,59,False
30339,1548513,0.01959234439749618,0.9992095642723051,True,110,10121,36,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.045845272206303724,464,baseline-0047,baseline,1917963002,153,153,153,122,False
29841,1562150,0.019102518964247993,0.9996984924623116,True,87,9950,45,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.06592964824120603,656,baseline-0048,baseline,1455819991,157,157,157,112,False
30081,2559945,0.011750643080222428,0.9988046618189063,True,91,10039,51,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.05916923996413986,594,baseline-0049,baseline,1671565830,255,255,255,215,False
30294,1363635,0.022215622215622215,0.9997029997029997,True,82,10101,33,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.07395307395307395,747,baseline-0050,baseline,1631871623,135,135,135,103,False
29916,1236900,0.02418627213194276,0.9996992481203008,True,121,9975,31,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.04320802005012531,431,baseline-0051,baseline,417983441,124,124,124,96,False
30467,761850,0.03999081183960097,0.9998031108485922,True,74,10158,69,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.07206142941523921,732,baseline-0052,baseline,781482251,75,75,75,45,False
30255,1797622,0.016830568384232057,0.998613724131102,True,116,10099,29,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.04644024160808001,469,baseline-0053,baseline,1002275723,178,178,178,142,False
30281,747400,0.04051511907947551,0.9994059405940594,True,73,10100,40,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.07693069306930693,777,baseline-0054,baseline,1068999196,74,74,74,58,False
30155,794345,0.03796209455589196,0.9997016409746395,True,78,10055,41,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.087120835405271,876,baseline-0055,baseline,94067870,79,79,79,59,False
29906,768152,0.03893239879607161,0.9992983159582999,True,76,9976,51,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08700882117080995,868,baseline-0056,baseline,1173749071,77,77,77,59,False
30404,770564,0.03945681345092685,0.9996054837755203,True,75,10139,60,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08994969918137884,912,baseline-0057,baseline,331334160,76,76,76,59,False
30528,2422840,0.012600089151574186,0.999607072691552,True,90,10180,47,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.05923379174852652,603,baseline-0058,baseline,1596387604,238,238,238,202,False
30593,785785,0.03893304148081218,0.9993140617344439,True,76,10205,34,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08417442430181284,859,baseline-0059,baseline,1466836456,77,77,77,53,False
30470,812720,0.037491386947534205,0.9998031302293533,True,79,10159,58,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.07963382222659711,809,baseline-0060,baseline,1981113449,80,80,80,58,False
30065,821886,0.03658049899864458,0.9999002294722139,True,81,10023,59,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.0822109148957398,824,baseline-0061,baseline,1599364550,82,82,82,55,False
30233,766536,0.03944106995627081,0.9992068213365061,True,75,10086,53,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.06801507039460639,686,baseline-0062,baseline,787359109,76,76,76,37,False
30407,760725,0.03997108021952742,0.9993098688750862,True,74,10143,46,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.07187222715173026,729,baseline-0063,baseline,2077711328,75,75,75,55,False
30174,2405774,0.012542325255822035,0.9992052453804888,True,124,10066,28,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.04013510828531691,404,baseline-0064,baseline,882294416,239,239,239,165,False
30323,789282,0.038418461335745654,0.9989129360608756,True,77,10119,46,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08913924300820239,902,baseline-0065,baseline,699704628,78,78,78,59,False
30062,761824,0.03946055781912883,0.9997007182761373,True,75,10024,65,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.07541899441340782,756,baseline-0066,baseline,1944623248,76,76,76,56,False
30266,767144,0.03945282763079683,0.9995046562314246,True,75,10094,53,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09213394095502278,930,baseline-0067,baseline,795556160,76,76,76,58,False
30195,1601289,0.01885668358428741,0.9994042299672327,True,87,10071,55,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.0777479892761394,783,baseline-0068,baseline,163945743,159,159,159,123,False
30173,745402,0.04047882887354743,0.9985108706442967,True,73,10073,47,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09212746947284821,928,baseline-0069,baseline,1008363426,74,74,74,57,False
30338,769196,0.03944118274145991,0.9992095642723051,True,75,10121,41,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08171129335045944,827,baseline-0070,baseline,1708709735,76,76,76,58,False
30339,1244022,0.02438783236952401,0.9999011271504845,True,113,10114,36,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.05260035594225826,532,baseline-0071,baseline,406886644,123,123,123,76,False
30248,786474,0.038460266963688566,1.0,True,77,10083,38,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08707725875235545,878,baseline-0072,baseline,994157306,78,78,78,57,False
30506,773072,0.039460748804768506,0.999705072748722,True,75,10172,46,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08651199370821865,880,baseline-0073,baseline,279004307,76,76,76,57,False
30317,788580,0.038445053133480435,0.9996043521266074,True,77,10110,45,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.0877349159248269,887,baseline-0074,baseline,1474200731,78,78,78,59,False
30140,744218,0.04049888607907898,0.9990056676941433,True,73,10057,51,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.07865168539325842,791,baseline-0075,baseline,1021568549,74,74,74,45,False
30330,2286216,0.013266463011369004,0.9994068801897983,True,118,10116,36,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.04082641360221431,413,baseline-0076,baseline,709091226,226,226,226,178,False
30080,812511,0.03702103725364949,0.9996012361678795,True,80,10031,39,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.0852357691157412,855,baseline-0077,baseline,487284116,81,81,81,60,False
30383,780010,0.03895206471711901,0.9998025666337611,True,76,10130,50,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.0824284304047384,835,baseline-0078,baseline,1212254290,77,77,77,59,False
30189,1499685,0.020130227347743026,0.9998012916045703,True,113,10065,29,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.04649776453055142,468,baseline-0079,baseline,1438414599,149,149,149,120,False
30482,772616,0.039452975346096895,0.9995081644698013,True,75,10166,59,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.07407043084792446,753,baseline-0080,baseline,2019291964,76,76,76,56,False
30614,826929,0.037021316219409406,0.9996081888529729,True,80,10209,49,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08247624644921148,842,baseline-0081,baseline,938776596,81,81,81,56,False
30027,3865018,0.007768915953302158,0.9996005193248777,True,145,10013,32,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.04064715869369819,407,baseline-0082,baseline,345075200,386,386,386,331,False
30341,759375,0.03995522633744856,0.9989135802469136,True,74,10125,42,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08869135802469136,898,baseline-0083,baseline,1788162809,75,75,75,57,False
30219,1844091,0.01638693535188882,0.9996030564652179,True,118,10077,24,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.045648506499950385,460,baseline-0084,baseline,1352408538,183,183,183,126,False
30003,4203360,0.007137861139659701,0.9993005595523581,True,131,10008,29,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.04696243005595523,470,baseline-0085,baseline,1503807854,420,420,420,393,False
30440,791856,0.0384413327675739,0.9995074862096138,True,77,10152,44,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.06648936170212766,675,baseline-0086,baseline,208792607,78,78,78,57,False
30227,776160,0.03894428983714698,0.9996031746031746,True,76,10080,65,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08660714285714285,873,baseline-0087,baseline,670802254,77,77,77,59,False
29981,770539,0.03890912724729053,0.9987009093634456,True,76,10007,62,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09383431597881484,939,baseline-0088,baseline,1648932249,77,77,77,56,False
30161,734526,0.04106185485605683,0.9992049294374876,True,72,10062,40,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08984297356390379,904,baseline-0089,baseline,1787264313,73,73,73,57,False
29813,755592,0.03945647915806414,0.9995976664654999,True,75,9942,50,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.0872057936028968,867,baseline-0090,baseline,934620676,76,76,76,59,False
30167,774543,0.03894812812200227,0.9997017596182524,True,76,10059,43,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.07535540312158266,758,baseline-0091,baseline,1728218297,77,77,77,59,False
30107,753375,0.039962833914053426,0.9991040318566451,True,74,10045,48,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09596814335490293,964,baseline-0092,baseline,1807519524,75,75,75,59,False
30440,781935,0.03892906699405961,0.9992122107336288,True,76,10155,40,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.0879369768586903,893,baseline-0093,baseline,832103482,77,77,77,59,False
30089,782730,0.0384410971854918,0.9995017438963627,True,77,10035,50,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.06547085201793722,657,baseline-0094,baseline,1928628490,78,78,78,29,False
29978,780858,0.03839110311990144,0.9982019778243931,True,77,10011,45,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08600539406652682,861,baseline-0095,baseline,619179887,78,78,78,60,False
30017,761292,0.03942902329198258,0.9989018668263951,True,75,10017,50,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.07627034042128382,764,baseline-0096,baseline,514446424,76,76,76,56,False
30090,1264284,0.023800032271230197,0.9996013553916683,True,92,10034,45,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.059796691249750844,600,baseline-0097,baseline,1465647933,126,126,126,92,False
29915,748500,0.039966599866399465,0.9991983967935871,True,74,9980,65,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.0656312625250501,655,baseline-0098,baseline,1367435607,75,75,75,30,False
29864,757188,0.039440667311156544,0.9991970290073271,True,75,9963,45,0.5,0.01,,,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.07718558667068152,769,baseline-0099,baseline,300116172,76,76,76,47,False
29748,1548140,0.019215316444249227,0.9927913496195434,True,130,9988,40,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.05776932318782539,577,dry_windy-0000,dry_windy,1788288545,155,155,155,110,False
30011,1496872,0.02004914247844839,0.9891239865532925,True,147,10114,43,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.05487443148111529,555,dry_windy-0001,dry_windy,429299595,148,148,148,59,False
29766,5014451,0.005936043646652445,0.9873619265598567,True,187,10049,29,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.02905761767340034,292,dry_windy-0002,dry_windy,1728507682,499,499,499,338,False
29918,1351524,0.022136491841802292,0.9887963513781479,True,133,10086,34,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.05185405512591711,523,dry_windy-0003,dry_windy,15810353,134,134,134,49,False
29730,3711100,0.008011101829646197,0.9880358923230309,True,173,10030,43,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.047557328015952145,477,dry_windy-0004,dry_windy,1711206423,370,370,370,246,False
29607,3133406,0.009448823420903642,0.9889768513879146,True,192,9979,26,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.03848080970037078,384,dry_windy-0005,dry_windy,1689907231,314,314,314,164,False
30050,1451736,0.020699355805738784,0.9867021276595744,True,142,10152,43,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.06314026792750196,641,dry_windy-0006,dry_windy,1675819612,143,143,143,59,False
29672,1494321,0.0198565100804981,0.986239904277595,True,148,10029,34,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.05912852727091435,593,dry_windy-0007,dry_windy,1427756341,149,149,149,59,False
30155,1523700,0.01979064120233642,0.9895648749753888,True,149,10158,66,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.0564087418783225,573,dry_windy-0008,dry_windy,1012682731,150,150,150,59,False
29789,1631502,0.0182586352943484,0.9859994042299672,True,161,10071,36,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.05759110316751068,580,dry_windy-0009,dry_windy,1514331118,162,162,162,44,False
29645,1371781,0.021610592361317148,0.9869170078897433,True,136,10013,49,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.06641366223908918,665,dry_windy-0010,dry_windy,595114158,137,137,137,59,False
29907,1814040,0.016486406032943043,0.9891843619765827,True,117,10078,30,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.04693391545941655,473,dry_windy-0011,dry_windy,1676602826,180,180,180,121,False
29837,1318460,0.022630189766849204,0.9806744231906922,True,129,10142,40,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.06468152238217315,656,dry_windy-0012,dry_windy,1193242761,130,130,130,55,False
29966,1221858,0.024524944797185925,0.9892057833234303,True,120,10098,45,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.06486432957021192,655,dry_windy-0013,dry_windy,985514123,121,121,121,59,False
30299,1795728,0.016872822610105764,0.9899049299225718,True,175,10203,40,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.050083308830736056,511,dry_windy-0014,dry_windy,1085781155,176,176,176,59,False
30173,1351147,0.022331396953847362,0.9900580765823408,True,132,10159,43,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.06171867309774584,627,dry_windy-0015,dry_windy,1221362417,133,133,133,59,False
30174,2202550,0.013699575492043313,0.990935960591133,True,125,10150,30,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.04216748768472906,428,dry_windy-0016,dry_windy,80020205,217,217,217,182,False
29817,2786897,0.010698996051881357,0.9878739687903787,True,169,10061,30,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.03478779445383163,350,dry_windy-0017,dry_windy,300211767,277,277,277,207,False
29852,1348844,0.022131543751538356,0.9885754023445261,True,133,10066,45,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.0644744685078482,649,dry_windy-0018,dry_windy,527166790,134,134,134,59,False
30206,1433265,0.021074958224752575,0.9905558288243974,True,140,10165,43,0.5,0.01,,,120,0.1,0.7,True,False,0.0,28.0,120,E,True,0.8,0.052729955730447614,536,dry_windy-0019,dry_windy,245951459,141,141,141,37,False
